epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,2566.69,2.01741,1.53969,1.62028,0.71913,0.65262,0.69518,0.28215,1.90816,1.42315,1.70645,0.001208,0.001208,0.001208
62,2608.23,1.98314,1.50568,1.59801,0.71145,0.64149,0.70057,0.28386,1.89025,1.41276,1.70612,0.0011948,0.0011948,0.0011948
63,2649.8,2.016,1.52543,1.59428,0.71209,0.63808,0.69897,0.28639,1.93851,1.44432,1.72143,0.0011816,0.0011816,0.0011816
64,2691.49,1.99143,1.45926,1.60212,0.79513,0.65843,0.73563,0.29713,1.9554,1.38175,1.73639,0.0011684,0.0011684,0.0011684
65,2733.34,1.9757,1.45117,1.58815,0.76227,0.68459,0.72909,0.2932,1.95443,1.42229,1.73978,0.0011552,0.0011552,0.0011552
66,2775.09,1.97196,1.48595,1.56298,0.76903,0.65333,0.72054,0.2912,1.95512,1.42135,1.73073,0.001142,0.001142,0.001142
67,2817.13,1.98195,1.4831,1.5808,0.72708,0.6439,0.69495,0.27186,1.94967,1.48608,1.72233,0.0011288,0.0011288,0.0011288
68,2858.95,1.97738,1.4771,1.58417,0.7863,0.68169,0.73527,0.28876,1.96884,1.40463,1.73117,0.0011156,0.0011156,0.0011156
69,2900.77,1.99351,1.44272,1.56778,0.78071,0.65202,0.73368,0.29389,1.96536,1.41253,1.72893,0.0011024,0.0011024,0.0011024
70,2942.82,1.98213,1.5274,1.57581,0.7427,0.67587,0.70643,0.27395,1.91846,1.43785,1.70597,0.0010892,0.0010892,0.0010892
71,2984.57,1.96833,1.40088,1.57075,0.76578,0.71221,0.75874,0.2943,2.00619,1.41562,1.75926,0.001076,0.001076,0.001076
72,3026.34,1.94886,1.43459,1.55399,0.74342,0.6654,0.72978,0.29629,1.94343,1.37986,1.72341,0.0010628,0.0010628,0.0010628
73,3068.01,1.95221,1.4497,1.55793,0.7591,0.64971,0.71268,0.28645,1.96254,1.3983,1.73188,0.0010496,0.0010496,0.0010496
74,3109.61,1.97248,1.39621,1.55296,0.77178,0.63663,0.71739,0.26777,2.04741,1.43153,1.78387,0.0010364,0.0010364,0.0010364
75,3151.25,1.97735,1.40651,1.59495,0.7776,0.6657,0.74756,0.30614,1.94022,1.35601,1.71581,0.0010232,0.0010232,0.0010232
76,3192.99,1.95948,1.44259,1.56211,0.7533,0.6657,0.73477,0.31217,1.91728,1.37926,1.70927,0.00101,0.00101,0.00101
77,3234.59,1.95669,1.42674,1.57663,0.7765,0.68676,0.7577,0.30799,1.93921,1.35773,1.71302,0.0009968,0.0009968,0.0009968
78,3276.07,1.94931,1.4084,1.53672,0.75646,0.65988,0.73172,0.29051,1.94907,1.37747,1.7258,0.0009836,0.0009836,0.0009836
79,3317.68,1.96407,1.41133,1.55898,0.75843,0.68451,0.73678,0.28953,1.97754,1.4015,1.7372,0.0009704,0.0009704,0.0009704
