epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,9251.14,2.19618,1.52804,1.50147,0.62271,0.55185,0.60858,0.23325,1.94834,1.54181,1.38432,0.0007526,0.0007526,0.0007526
65,9395.47,2.18118,1.52198,1.47914,0.70747,0.58148,0.66627,0.25735,1.93807,1.81667,1.3863,0.0007328,0.0007328,0.0007328
66,9539.89,2.14587,1.53836,1.5131,0.67265,0.5784,0.66003,0.23752,1.96596,1.42923,1.39191,0.000713,0.000713,0.000713
67,9684.18,2.16494,1.53827,1.46904,0.71799,0.56667,0.6602,0.24057,1.9915,1.45604,1.4002,0.0006932,0.0006932,0.0006932
68,9828.41,2.11839,1.54137,1.44613,0.65046,0.55556,0.64539,0.2464,1.93684,1.36578,1.38183,0.0006734,0.0006734,0.0006734
69,9972.6,2.08814,1.43903,1.44105,0.63556,0.56296,0.63269,0.23622,1.96204,1.32109,1.38691,0.0006536,0.0006536,0.0006536
70,10116.6,2.12736,1.53082,1.43234,0.72697,0.53252,0.65607,0.25517,1.95229,1.34961,1.38949,0.0006338,0.0006338,0.0006338
71,10260.8,2.04535,1.42529,1.43336,0.74084,0.53704,0.64374,0.25526,1.93911,1.33466,1.38509,0.000614,0.000614,0.000614
72,10405,2.12645,1.47255,1.43298,0.73615,0.54815,0.65246,0.24796,1.98043,1.3316,1.41121,0.0005942,0.0005942,0.0005942
73,10549.3,2.1587,1.53761,1.4468,0.63549,0.56667,0.64425,0.2532,1.92407,1.32232,1.38845,0.0005744,0.0005744,0.0005744
74,10693.4,2.09973,1.54547,1.42537,0.79142,0.54807,0.65804,0.22762,1.99761,1.54348,1.42838,0.0005546,0.0005546,0.0005546
75,10837.4,2.05716,1.51481,1.42143,0.71647,0.56296,0.6642,0.23414,1.95963,1.43812,1.40654,0.0005348,0.0005348,0.0005348
76,10981.6,2.14475,1.5316,1.44795,0.68982,0.56011,0.64914,0.24101,1.94685,1.37917,1.39567,0.000515,0.000515,0.000515
77,11125.8,2.12212,1.49673,1.4493,0.70717,0.56296,0.64727,0.25246,1.94191,1.26998,1.38016,0.0004952,0.0004952,0.0004952
78,11270.1,2.1145,1.45078,1.44299,0.76018,0.6037,0.69836,0.26189,1.98335,1.38692,1.39976,0.0004754,0.0004754,0.0004754
79,11414.3,2.10094,1.50368,1.45624,0.74498,0.59506,0.68704,0.25877,1.96936,1.28923,1.39262,0.0004556,0.0004556,0.0004556
80,11558.3,2.0349,1.40698,1.43037,0.71982,0.6,0.67443,0.25974,1.94719,1.25815,1.38506,0.0004358,0.0004358,0.0004358
81,11702.7,2.09684,1.43031,1.43402,0.7283,0.63333,0.69942,0.25362,1.93372,1.37852,1.39321,0.000416,0.000416,0.000416
82,11846.7,2.1142,1.48358,1.43344,0.75325,0.57407,0.68211,0.26018,1.91844,1.29958,1.3907,0.0003962,0.0003962,0.0003962
83,11990.6,2.07768,1.46003,1.42299,0.69563,0.58408,0.67325,0.25458,1.92773,1.30954,1.39672,0.0003764,0.0003764,0.0003764
84,12134.7,2.07327,1.40188,1.43431,0.77444,0.6037,0.68771,0.26751,1.92891,1.27868,1.3886,0.0003566,0.0003566,0.0003566
