epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,2908.09,1.92315,1.16226,1.07032,0.74816,0.71247,0.66521,0.26168,1.95686,1.28184,1.17682,0.0003896,0.0003896,0.0003896
124,2931.82,1.89612,1.1763,1.08963,0.71944,0.72308,0.6514,0.25093,1.96721,1.37019,1.18139,0.0003764,0.0003764,0.0003764
125,2955.73,1.8653,1.13676,1.07786,0.72206,0.72384,0.66081,0.25133,1.98222,1.33347,1.18687,0.0003632,0.0003632,0.0003632
126,2979.82,1.88551,1.12805,1.08113,0.71,0.7093,0.64249,0.24453,1.98534,1.35399,1.18873,0.00035,0.00035,0.00035
127,3003.7,1.879,1.10319,1.09101,0.74637,0.73571,0.70007,0.27447,1.96873,1.25337,1.18474,0.0003368,0.0003368,0.0003368
128,3027.68,1.884,1.14131,1.07824,0.75155,0.71948,0.68903,0.27301,1.9408,1.26275,1.1754,0.0003236,0.0003236,0.0003236
129,3051.34,1.91853,1.17035,1.07787,0.76185,0.71605,0.68937,0.2729,1.94204,1.27071,1.17461,0.0003104,0.0003104,0.0003104
130,3074.99,1.87113,1.13323,1.07696,0.73788,0.71221,0.67227,0.26567,1.94812,1.3036,1.17516,0.0002972,0.0002972,0.0002972
131,3099.34,1.87901,1.13667,1.08035,0.72106,0.71948,0.65125,0.25237,1.96632,1.37438,1.18129,0.000284,0.000284,0.000284
132,3123.71,1.87103,1.11633,1.08456,0.74866,0.71076,0.67756,0.26211,1.96384,1.30918,1.17953,0.0002708,0.0002708,0.0002708
133,3147.85,1.89413,1.12613,1.07191,0.70301,0.7122,0.64831,0.25427,1.95256,1.34134,1.17784,0.0002576,0.0002576,0.0002576
134,3171.84,1.87107,1.12118,1.08519,0.73853,0.73487,0.68749,0.27257,1.95412,1.27233,1.1776,0.0002444,0.0002444,0.0002444
135,3195.78,1.86467,1.15618,1.07343,0.73242,0.70494,0.6701,0.26426,1.95185,1.3206,1.17875,0.0002312,0.0002312,0.0002312
136,3219.67,1.88063,1.11952,1.07829,0.73217,0.71657,0.65471,0.2596,1.95481,1.32082,1.179,0.000218,0.000218,0.000218
137,3243.88,1.85532,1.13006,1.07252,0.7348,0.71281,0.67256,0.26603,1.96363,1.27611,1.18048,0.0002048,0.0002048,0.0002048
138,3267.74,1.85149,1.09372,1.05774,0.78133,0.71076,0.70919,0.278,1.9504,1.23574,1.17721,0.0001916,0.0001916,0.0001916
139,3291.6,1.87122,1.10168,1.08145,0.73322,0.72965,0.67423,0.26483,1.94573,1.25787,1.17521,0.0001784,0.0001784,0.0001784
140,3315.71,1.86645,1.10484,1.07085,0.73762,0.71657,0.66728,0.26067,1.95726,1.28697,1.17638,0.0001652,0.0001652,0.0001652
141,3340.12,1.86745,1.08694,1.10244,0.68477,0.71948,0.61377,0.23883,1.96937,1.41207,1.18492,0.000152,0.000152,0.000152
142,3364.26,1.82177,1.08644,1.10934,0.67802,0.74068,0.60333,0.23458,1.96145,1.47054,1.1784,0.0001388,0.0001388,0.0001388
143,3388.34,1.82969,1.06899,1.10876,0.70358,0.73983,0.62483,0.23798,1.97672,1.44219,1.18186,0.0001256,0.0001256,0.0001256
144,3412.26,1.81045,1.08269,1.09288,0.70797,0.74709,0.65073,0.25306,1.96451,1.35075,1.17799,0.0001124,0.0001124,0.0001124
145,3436.38,1.82586,1.08029,1.08812,0.69609,0.74573,0.63932,0.24979,1.94756,1.35148,1.17415,9.92e-05,9.92e-05,9.92e-05
146,3460.39,1.8456,1.06045,1.10248,0.67985,0.74694,0.60925,0.23728,1.94225,1.4757,1.17333,8.6e-05,8.6e-05,8.6e-05
147,3484.53,1.83353,1.05536,1.09275,0.68766,0.74855,0.62925,0.24412,1.95203,1.41814,1.17553,7.28e-05,7.28e-05,7.28e-05
148,3508.39,1.81722,1.06258,1.08519,0.69735,0.74855,0.63438,0.24684,1.96347,1.39207,1.17872,5.96e-05,5.96e-05,5.96e-05
149,3532.31,1.85994,1.06286,1.09608,0.71748,0.74564,0.65511,0.25314,1.97118,1.34842,1.18168,4.64e-05,4.64e-05,4.64e-05
150,3556.39,1.79544,1.05488,1.0899,0.71471,0.7501,0.6514,0.25069,1.97237,1.34777,1.1824,3.32e-05,3.32e-05,3.32e-05
