epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,3563.53,1.92239,1.42503,1.31976,0.83028,0.65407,0.76029,0.31199,1.94334,1.38111,1.40922,0.0009836,0.0009836,0.0009836
79,3608.79,1.95511,1.44059,1.3352,0.76704,0.66134,0.73873,0.29358,1.94686,1.43106,1.41824,0.0009704,0.0009704,0.0009704
80,3654.03,1.91845,1.44157,1.33144,0.76209,0.66715,0.73815,0.29482,1.92406,1.43639,1.41176,0.0009572,0.0009572,0.0009572
81,3699.33,1.89106,1.40483,1.32232,0.75297,0.6657,0.73881,0.28663,1.97649,1.38924,1.43986,0.000944,0.000944,0.000944
82,3744.62,1.94006,1.39085,1.32654,0.79992,0.68571,0.75943,0.31494,1.90365,1.39745,1.38054,0.0009308,0.0009308,0.0009308
83,3789.98,1.92308,1.46191,1.31298,0.80634,0.67782,0.75623,0.32033,1.88689,1.37204,1.38313,0.0009176,0.0009176,0.0009176
84,3835.38,1.91624,1.39297,1.32998,0.77368,0.67733,0.73116,0.27748,1.98589,1.42882,1.43821,0.0009044,0.0009044,0.0009044
85,3880.7,1.94058,1.40533,1.32636,0.79233,0.67655,0.75543,0.29164,1.99343,1.42207,1.45052,0.0008912,0.0008912,0.0008912
86,3926.14,1.91293,1.40757,1.33006,0.7732,0.69374,0.7443,0.29709,1.9253,1.38215,1.40228,0.000878,0.000878,0.000878
87,3971.45,1.9314,1.43998,1.3331,0.77227,0.65698,0.72556,0.28205,1.96723,1.42127,1.42822,0.0008648,0.0008648,0.0008648
88,4016.73,1.90455,1.38509,1.33463,0.75788,0.69186,0.74871,0.30657,1.92187,1.36206,1.39852,0.0008516,0.0008516,0.0008516
89,4062.06,1.91711,1.39766,1.3265,0.78302,0.68714,0.76175,0.31776,1.9063,1.39096,1.40728,0.0008384,0.0008384,0.0008384
90,4107.43,1.93568,1.3707,1.33378,0.77093,0.70929,0.77092,0.3145,1.92246,1.38055,1.39588,0.0008252,0.0008252,0.0008252
91,4152.7,1.93677,1.38549,1.33579,0.76672,0.6875,0.74046,0.29547,1.9336,1.36779,1.4119,0.000812,0.000812,0.000812
92,4198.04,1.89746,1.40015,1.30468,0.77868,0.67006,0.74823,0.2988,1.93445,1.36054,1.39294,0.0007988,0.0007988,0.0007988
93,4243.32,1.92195,1.38946,1.34454,0.79059,0.67297,0.761,0.30902,1.93257,1.38408,1.40427,0.0007856,0.0007856,0.0007856
94,4288.73,1.92479,1.39053,1.3373,0.76322,0.6887,0.75611,0.30573,1.91306,1.36104,1.39347,0.0007724,0.0007724,0.0007724
95,4334.15,1.89303,1.3989,1.3071,0.75603,0.70265,0.75171,0.31141,1.9046,1.35052,1.38777,0.0007592,0.0007592,0.0007592
96,4379.66,1.90943,1.37292,1.31917,0.78303,0.7134,0.774,0.31065,1.93353,1.35383,1.41145,0.000746,0.000746,0.000746
97,4425.2,1.90284,1.36154,1.31933,0.78629,0.67442,0.74405,0.30428,1.90842,1.38897,1.39081,0.0007328,0.0007328,0.0007328
98,4470.55,1.9034,1.37439,1.31313,0.77615,0.67297,0.74456,0.29593,1.91844,1.36671,1.38519,0.0007196,0.0007196,0.0007196
99,4515.86,1.90444,1.39685,1.31693,0.82404,0.70113,0.77859,0.31528,1.90434,1.35061,1.3996,0.0007064,0.0007064,0.0007064
100,4561.19,1.89065,1.3448,1.30403,0.78709,0.69316,0.76534,0.30954,1.92403,1.32383,1.41174,0.0006932,0.0006932,0.0006932
101,4606.55,1.914,1.36429,1.32814,0.82364,0.69767,0.7863,0.31286,1.91562,1.32045,1.39496,0.00068,0.00068,0.00068
