epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,1969.15,2.01437,1.38562,1.16265,0.68541,0.60756,0.64791,0.24551,1.92826,1.33156,1.20968,0.0010892,0.0010892,0.0010892
71,1997.1,2.01804,1.31275,1.15294,0.73749,0.64535,0.68857,0.2601,2.00784,1.29862,1.23751,0.001076,0.001076,0.001076
72,2025,2.01712,1.35294,1.15452,0.77462,0.61192,0.70404,0.26999,2.00023,1.30451,1.23106,0.0010628,0.0010628,0.0010628
73,2052.83,1.98796,1.33563,1.15034,0.77393,0.64826,0.69957,0.2626,2.00921,1.28036,1.23915,0.0010496,0.0010496,0.0010496
74,2080.67,2.01271,1.3291,1.14843,0.76004,0.64911,0.71149,0.25546,2.0578,1.27475,1.25427,0.0010364,0.0010364,0.0010364
75,2108.51,2.01294,1.3383,1.17307,0.74713,0.66994,0.71403,0.27852,1.94949,1.25667,1.21678,0.0010232,0.0010232,0.0010232
76,2136.24,2.00895,1.35833,1.15014,0.77525,0.67684,0.72726,0.29039,1.95779,1.27191,1.22312,0.00101,0.00101,0.00101
77,2164.18,1.99198,1.31295,1.16099,0.78991,0.67767,0.74072,0.29072,1.96983,1.25438,1.21985,0.0009968,0.0009968,0.0009968
78,2192.04,1.99164,1.31885,1.1397,0.77533,0.66714,0.74102,0.29272,1.94211,1.23035,1.21104,0.0009836,0.0009836,0.0009836
79,2220.38,2.01843,1.36736,1.16014,0.78127,0.69186,0.73253,0.27731,1.975,1.26545,1.22259,0.0009704,0.0009704,0.0009704
80,2247.86,2.00218,1.31346,1.14991,0.7437,0.60465,0.65967,0.24386,1.99746,1.32357,1.23765,0.0009572,0.0009572,0.0009572
81,2275.27,1.96758,1.31716,1.15025,0.74679,0.6657,0.71298,0.26496,1.97671,1.28546,1.22354,0.000944,0.000944,0.000944
82,2303.25,2.01059,1.29594,1.16997,0.75727,0.68605,0.71996,0.27255,1.98471,1.24445,1.22834,0.0009308,0.0009308,0.0009308
83,2331.34,2.01134,1.3222,1.15607,0.7525,0.67733,0.72774,0.29586,1.92516,1.24384,1.21232,0.0009176,0.0009176,0.0009176
84,2359.03,1.986,1.32696,1.15306,0.75324,0.69477,0.71457,0.26695,1.97532,1.28037,1.22337,0.0009044,0.0009044,0.0009044
85,2387.08,2.01095,1.32415,1.14123,0.74543,0.6439,0.699,0.26986,1.98239,1.27282,1.22799,0.0008912,0.0008912,0.0008912
86,2414.95,1.97361,1.30403,1.1495,0.76302,0.68605,0.72946,0.28485,1.96826,1.26228,1.22056,0.000878,0.000878,0.000878
87,2442.56,2.0011,1.34045,1.1411,0.76344,0.63663,0.71766,0.28022,1.97688,1.28269,1.22308,0.0008648,0.0008648,0.0008648
88,2470.33,1.96277,1.29388,1.14519,0.75671,0.66134,0.72052,0.27746,1.97583,1.24277,1.22811,0.0008516,0.0008516,0.0008516
89,2498.55,1.96512,1.32319,1.14975,0.76211,0.70203,0.7406,0.28317,1.98742,1.2216,1.22612,0.0008384,0.0008384,0.0008384
