epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,3136.47,1.98481,1.25924,1.10822,0.80123,0.67733,0.74486,0.2952,1.96453,1.21546,1.17634,0.00068,0.00068,0.00068
102,3167.4,1.93278,1.2647,1.1032,0.81643,0.67006,0.75787,0.30183,1.98209,1.20623,1.17987,0.0006668,0.0006668,0.0006668
103,3198.07,1.95628,1.24815,1.10673,0.83057,0.68895,0.75341,0.30043,1.98115,1.22504,1.18484,0.0006536,0.0006536,0.0006536
104,3228.65,1.93278,1.20537,1.08786,0.78265,0.68169,0.75038,0.30534,1.94854,1.20138,1.17251,0.0006404,0.0006404,0.0006404
105,3259.34,1.94721,1.24595,1.10518,0.79692,0.6657,0.73726,0.29073,1.98578,1.24086,1.18345,0.0006272,0.0006272,0.0006272
106,3290.04,1.9087,1.22226,1.08608,0.81723,0.6889,0.73513,0.29593,1.94973,1.21375,1.1715,0.000614,0.000614,0.000614
107,3321.1,1.93882,1.19368,1.10485,0.81576,0.68023,0.74103,0.30243,1.95713,1.21941,1.17169,0.0006008,0.0006008,0.0006008
108,3352,1.95672,1.2292,1.09648,0.83022,0.69186,0.77376,0.31547,1.94305,1.18605,1.16778,0.0005876,0.0005876,0.0005876
109,3382.86,1.96023,1.23418,1.10479,0.8068,0.67442,0.75409,0.31016,1.95529,1.21096,1.16989,0.0005744,0.0005744,0.0005744
110,3413.87,1.97014,1.22904,1.0956,0.80533,0.68546,0.75047,0.308,1.95684,1.20418,1.17454,0.0005612,0.0005612,0.0005612
111,3445.19,1.93938,1.20685,1.09886,0.80306,0.69344,0.75199,0.30193,1.97125,1.20324,1.17557,0.000548,0.000548,0.000548
112,3475.99,1.94333,1.2078,1.09969,0.82107,0.65698,0.7489,0.30324,1.94986,1.19761,1.17352,0.0005348,0.0005348,0.0005348
113,3506.53,1.93342,1.20516,1.10005,0.8314,0.69526,0.77209,0.30991,1.95413,1.19659,1.16929,0.0005216,0.0005216,0.0005216
114,3537.22,1.96137,1.24889,1.1024,0.80937,0.69622,0.76332,0.31458,1.93099,1.2135,1.16372,0.0005084,0.0005084,0.0005084
115,3567.82,1.95057,1.25557,1.098,0.80693,0.67442,0.76722,0.30382,1.96451,1.21609,1.17264,0.0004952,0.0004952,0.0004952
116,3598.63,1.95229,1.20548,1.09188,0.81683,0.68895,0.75847,0.30775,1.9396,1.19192,1.16602,0.000482,0.000482,0.000482
117,3629.09,1.93929,1.20728,1.09275,0.81692,0.68748,0.75726,0.3088,1.97273,1.17649,1.18048,0.0004688,0.0004688,0.0004688
118,3659.89,1.93315,1.1974,1.08653,0.78569,0.6875,0.76146,0.31192,1.92702,1.19749,1.16352,0.0004556,0.0004556,0.0004556
119,3690.76,1.93016,1.1957,1.08743,0.80542,0.70203,0.76758,0.31185,1.95468,1.16899,1.16925,0.0004424,0.0004424,0.0004424
120,3721.67,1.92583,1.1994,1.08747,0.81956,0.69767,0.76422,0.32239,1.93241,1.1722,1.15814,0.0004292,0.0004292,0.0004292
