epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,5700.76,1.93254,1.39778,1.30612,0.79863,0.64561,0.74041,0.29953,1.93839,1.39872,1.38258,0.000812,0.000812,0.000812
92,5763.29,1.89238,1.38224,1.28792,0.78636,0.68169,0.74941,0.30135,1.92777,1.39124,1.37609,0.0007988,0.0007988,0.0007988
93,5825.89,1.9344,1.40016,1.32083,0.80923,0.69622,0.76412,0.32909,1.89289,1.36826,1.368,0.0007856,0.0007856,0.0007856
94,5888.42,1.93576,1.36897,1.31481,0.73344,0.66715,0.72542,0.29842,1.93396,1.38334,1.37189,0.0007724,0.0007724,0.0007724
95,5950.94,1.90775,1.38038,1.29686,0.72084,0.69186,0.73174,0.30339,1.92578,1.35948,1.37893,0.0007592,0.0007592,0.0007592
96,6013.36,1.9159,1.35091,1.29972,0.80636,0.6657,0.76397,0.31865,1.95123,1.36781,1.41162,0.000746,0.000746,0.000746
97,6075.89,1.90177,1.35802,1.29911,0.8045,0.66715,0.75387,0.31583,1.93684,1.40959,1.37813,0.0007328,0.0007328,0.0007328
98,6138.37,1.90863,1.35317,1.29046,0.80786,0.69669,0.76097,0.32186,1.92689,1.33711,1.37289,0.0007196,0.0007196,0.0007196
99,6201.13,1.91146,1.40069,1.29227,0.83429,0.68023,0.77831,0.31655,1.9464,1.34501,1.38654,0.0007064,0.0007064,0.0007064
100,6263.58,1.89776,1.34556,1.27884,0.76758,0.69622,0.76188,0.31399,1.94668,1.34316,1.38267,0.0006932,0.0006932,0.0006932
101,6326.17,1.90515,1.35367,1.30129,0.7515,0.69451,0.74972,0.30381,1.95543,1.35954,1.39552,0.00068,0.00068,0.00068
102,6388.67,1.88821,1.33101,1.29393,0.80093,0.69622,0.77013,0.30681,1.95586,1.36384,1.38745,0.0006668,0.0006668,0.0006668
103,6451.32,1.88508,1.34898,1.30189,0.80686,0.71651,0.78517,0.3149,1.94217,1.36447,1.39821,0.0006536,0.0006536,0.0006536
104,6513.95,1.88387,1.29327,1.29313,0.83884,0.69186,0.77657,0.31989,1.94758,1.31718,1.39048,0.0006404,0.0006404,0.0006404
105,6576.66,1.90159,1.32654,1.31433,0.80384,0.70494,0.76823,0.30645,1.95901,1.33392,1.41325,0.0006272,0.0006272,0.0006272
106,6639.38,1.86007,1.29594,1.28333,0.81664,0.69267,0.76512,0.31563,1.93475,1.33918,1.37924,0.000614,0.000614,0.000614
107,6701.88,1.89006,1.28759,1.291,0.78794,0.70058,0.75927,0.30903,1.96297,1.35615,1.38338,0.0006008,0.0006008,0.0006008
108,6764.41,1.91253,1.34483,1.29226,0.84892,0.71802,0.79255,0.32943,1.91167,1.30661,1.38199,0.0005876,0.0005876,0.0005876
109,6826.96,1.88609,1.3304,1.28627,0.83069,0.7093,0.77969,0.32697,1.92235,1.34135,1.3763,0.0005744,0.0005744,0.0005744
110,6889.55,1.91779,1.31483,1.28467,0.80916,0.68895,0.77058,0.32554,1.93997,1.32476,1.36872,0.0005612,0.0005612,0.0005612
111,6952.26,1.89174,1.30846,1.2867,0.80665,0.7064,0.77063,0.31787,1.94621,1.35781,1.3825,0.000548,0.000548,0.000548
112,7014.75,1.87702,1.34669,1.27385,0.83066,0.69622,0.77366,0.31802,1.9268,1.32638,1.36197,0.0005348,0.0005348,0.0005348
113,7077.37,1.8866,1.31522,1.284,0.85774,0.7282,0.79407,0.32506,1.92179,1.29453,1.37651,0.0005216,0.0005216,0.0005216
114,7139.96,1.89844,1.31689,1.28859,0.83789,0.67733,0.77041,0.31971,1.94162,1.31602,1.37804,0.0005084,0.0005084,0.0005084
115,7202.56,1.89154,1.3365,1.29003,0.81906,0.69186,0.76856,0.31476,1.94334,1.32587,1.38131,0.0004952,0.0004952,0.0004952
116,7265.06,1.89047,1.29381,1.28503,0.85007,0.6875,0.78844,0.3302,1.94809,1.29939,1.39426,0.000482,0.000482,0.000482
117,7327.7,1.87157,1.28698,1.28634,0.81576,0.67442,0.76713,0.3241,1.94745,1.30599,1.3945,0.0004688,0.0004688,0.0004688
118,7390.43,1.86003,1.27871,1.27713,0.82362,0.67878,0.76738,0.32312,1.94243,1.33499,1.40843,0.0004556,0.0004556,0.0004556
119,7453.16,1.87488,1.25489,1.28037,0.86204,0.71749,0.80045,0.31964,1.97735,1.2719,1.40199,0.0004424,0.0004424,0.0004424
120,7515.85,1.88734,1.29156,1.27633,0.82274,0.71657,0.7932,0.33243,1.92983,1.29935,1.38128,0.0004292,0.0004292,0.0004292
121,7578.49,1.85369,1.27143,1.26621,0.82321,0.72093,0.77904,0.32636,1.93767,1.31575,1.38819,0.000416,0.000416,0.000416
122,7641.13,1.88547,1.28547,1.27693,0.8424,0.68169,0.77716,0.32634,1.93184,1.29247,1.36475,0.0004028,0.0004028,0.0004028
123,7703.9,1.88645,1.26473,1.26671,0.82113,0.70059,0.77484,0.32795,1.93451,1.30039,1.3819,0.0003896,0.0003896,0.0003896
124,7766.57,1.87216,1.30183,1.28987,0.84577,0.71076,0.79151,0.32875,1.93571,1.29937,1.37683,0.0003764,0.0003764,0.0003764
125,7829.25,1.83521,1.24798,1.27741,0.82313,0.72378,0.78066,0.31899,1.94172,1.31575,1.38142,0.0003632,0.0003632,0.0003632
126,7891.96,1.86103,1.24893,1.26932,0.83103,0.71487,0.78186,0.31942,1.94887,1.28582,1.37748,0.00035,0.00035,0.00035
127,7954.48,1.85607,1.21082,1.27159,0.8264,0.72093,0.79341,0.32898,1.95089,1.25978,1.37189,0.0003368,0.0003368,0.0003368
128,8017.04,1.85541,1.25548,1.26171,0.82489,0.73256,0.78766,0.32861,1.92965,1.2746,1.37001,0.0003236,0.0003236,0.0003236
129,8079.72,1.87916,1.29036,1.27509,0.84419,0.71665,0.79429,0.33221,1.92382,1.2886,1.37137,0.0003104,0.0003104,0.0003104
130,8142.28,1.84651,1.25038,1.26658,0.84195,0.72384,0.791,0.32921,1.93162,1.28722,1.37709,0.0002972,0.0002972,0.0002972
131,8204.9,1.86775,1.24462,1.27936,0.81076,0.72237,0.78394,0.32022,1.95269,1.28479,1.38741,0.000284,0.000284,0.000284
132,8267.34,1.84236,1.24482,1.2643,0.82519,0.71076,0.78323,0.32409,1.94437,1.29358,1.37924,0.0002708,0.0002708,0.0002708
133,8329.88,1.8558,1.24528,1.26058,0.83349,0.72238,0.79127,0.3233,1.93775,1.28433,1.36911,0.0002576,0.0002576,0.0002576
134,8392.48,1.85555,1.25679,1.28139,0.84171,0.71948,0.78366,0.32045,1.94256,1.2961,1.37537,0.0002444,0.0002444,0.0002444
135,8455.11,1.83833,1.26054,1.26528,0.81312,0.71464,0.77708,0.32792,1.93007,1.30404,1.37539,0.0002312,0.0002312,0.0002312
136,8517.66,1.86104,1.22311,1.2718,0.82261,0.72674,0.79009,0.33372,1.92615,1.28939,1.37419,0.000218,0.000218,0.000218
137,8580.35,1.84024,1.25025,1.2711,0.83299,0.69622,0.77773,0.33074,1.93255,1.28563,1.37802,0.0002048,0.0002048,0.0002048
138,8642.96,1.84196,1.20053,1.26049,0.83803,0.71443,0.78715,0.33116,1.92644,1.27449,1.37031,0.0001916,0.0001916,0.0001916
139,8705.6,1.85207,1.22506,1.27852,0.82783,0.71802,0.78573,0.33532,1.9199,1.29636,1.3687,0.0001784,0.0001784,0.0001784
140,8768.12,1.85023,1.21761,1.27237,0.817,0.7073,0.77713,0.32655,1.94195,1.29512,1.38256,0.0001652,0.0001652,0.0001652
141,8831.4,1.84386,1.2372,1.30094,0.81997,0.69767,0.77428,0.33004,1.93111,1.25331,1.37404,0.000152,0.000152,0.000152
142,8894.09,1.80571,1.2093,1.29249,0.8414,0.70943,0.79706,0.33813,1.91917,1.23512,1.37177,0.0001388,0.0001388,0.0001388
143,8956.51,1.80147,1.20014,1.28578,0.85587,0.71636,0.79886,0.33559,1.9299,1.24456,1.37635,0.0001256,0.0001256,0.0001256
144,9019.08,1.7641,1.18356,1.26157,0.86784,0.71948,0.80539,0.34183,1.91637,1.23149,1.36709,0.0001124,0.0001124,0.0001124
145,9081.58,1.78189,1.18062,1.266,0.85797,0.72875,0.8087,0.34388,1.90057,1.22871,1.36248,9.92e-05,9.92e-05,9.92e-05
146,9143.99,1.82744,1.1875,1.28914,0.8648,0.72529,0.8107,0.34523,1.89814,1.2278,1.36062,8.6e-05,8.6e-05,8.6e-05
147,9206.48,1.82161,1.14235,1.28065,0.87261,0.71512,0.81046,0.34402,1.91086,1.21969,1.36525,7.28e-05,7.28e-05,7.28e-05
148,9268.81,1.79377,1.18336,1.27193,0.86092,0.71948,0.80992,0.34664,1.91588,1.22292,1.3682,5.96e-05,5.96e-05,5.96e-05
149,9331.17,1.81519,1.18216,1.27421,0.85602,0.71727,0.80351,0.34322,1.91858,1.22005,1.37215,4.64e-05,4.64e-05,4.64e-05
150,9393.51,1.78444,1.14269,1.26376,0.86614,0.72384,0.80699,0.34384,1.92644,1.22466,1.37511,3.32e-05,3.32e-05,3.32e-05
