epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,2203.21,2.01822,1.50534,1.58098,0.73271,0.63227,0.68465,0.28464,1.93602,1.50128,1.71921,0.0012344,0.0012344,0.0012344
60,2240.25,2.00868,1.52998,1.602,0.73058,0.61192,0.68834,0.27957,1.92216,1.45799,1.70528,0.0012212,0.0012212,0.0012212
61,2277.14,2.01255,1.58752,1.61446,0.71246,0.6032,0.65807,0.26845,1.89931,1.48771,1.7009,0.001208,0.001208,0.001208
62,2314.35,1.97891,1.52037,1.59239,0.72589,0.64664,0.69657,0.27899,1.97088,1.43372,1.73466,0.0011948,0.0011948,0.0011948
63,2351.5,2.02693,1.51006,1.59134,0.70445,0.63052,0.6795,0.27911,1.95259,1.45082,1.72276,0.0011816,0.0011816,0.0011816
64,2388.53,1.98375,1.47057,1.59174,0.7884,0.66612,0.73827,0.29408,1.94954,1.46259,1.72781,0.0011684,0.0011684,0.0011684
65,2425.35,1.99418,1.45579,1.59361,0.77312,0.6686,0.714,0.28387,2.00331,1.4344,1.75436,0.0011552,0.0011552,0.0011552
66,2462.45,1.97562,1.52222,1.5615,0.70137,0.625,0.68027,0.28189,1.93075,1.46993,1.71324,0.001142,0.001142,0.001142
67,2499.31,1.99222,1.49818,1.57874,0.6967,0.61919,0.6739,0.26184,1.95034,1.50367,1.72057,0.0011288,0.0011288,0.0011288
68,2536.3,1.98937,1.50532,1.58629,0.76002,0.6657,0.71748,0.27411,1.97521,1.48501,1.73293,0.0011156,0.0011156,0.0011156
69,2573.17,1.98745,1.45502,1.56189,0.73627,0.61677,0.6854,0.26513,1.99196,1.50747,1.74881,0.0011024,0.0011024,0.0011024
70,2609.99,1.9985,1.52658,1.58061,0.71101,0.65116,0.68339,0.26208,1.95217,1.50167,1.72313,0.0010892,0.0010892,0.0010892
71,2646.78,1.99121,1.40921,1.57711,0.76373,0.66424,0.73013,0.29326,1.95814,1.45287,1.72617,0.001076,0.001076,0.001076
72,2684.06,1.96886,1.43884,1.55842,0.76726,0.63251,0.69153,0.28448,1.95189,1.40074,1.73462,0.0010628,0.0010628,0.0010628
73,2720.99,1.95843,1.4521,1.5533,0.74882,0.66424,0.70494,0.27819,1.95648,1.42544,1.72641,0.0010496,0.0010496,0.0010496
74,2757.84,1.97594,1.44151,1.54547,0.77017,0.64826,0.72142,0.27876,2.00242,1.44615,1.75026,0.0010364,0.0010364,0.0010364
75,2794.95,1.97543,1.43471,1.59115,0.74827,0.67151,0.74239,0.30297,1.93999,1.42583,1.71782,0.0010232,0.0010232,0.0010232
76,2831.89,1.96867,1.4398,1.56239,0.7744,0.65116,0.72815,0.30061,1.93738,1.38567,1.71773,0.00101,0.00101,0.00101
77,2868.82,1.96588,1.43791,1.57416,0.79474,0.64535,0.72865,0.3067,1.92152,1.38572,1.702,0.0009968,0.0009968,0.0009968
78,2905.83,1.94691,1.43161,1.52054,0.76338,0.66588,0.73261,0.3035,1.92701,1.36458,1.7037,0.0009836,0.0009836,0.0009836
79,2942.82,1.97872,1.43456,1.55454,0.75535,0.65071,0.71031,0.28087,1.99429,1.4093,1.74966,0.0009704,0.0009704,0.0009704
80,2979.7,1.96877,1.43046,1.56162,0.73493,0.63517,0.69659,0.28097,1.95023,1.42202,1.71954,0.0009572,0.0009572,0.0009572
81,3016.61,1.9309,1.4029,1.54323,0.78863,0.66715,0.72984,0.30196,1.92446,1.36662,1.70695,0.000944,0.000944,0.000944
82,3053.49,1.9768,1.40945,1.57257,0.73402,0.66185,0.71386,0.28193,1.94991,1.45691,1.70943,0.0009308,0.0009308,0.0009308
83,3090.83,1.96376,1.43418,1.56098,0.78801,0.65914,0.73662,0.30958,1.91918,1.39726,1.69526,0.0009176,0.0009176,0.0009176
84,3127.94,1.93035,1.39564,1.53317,0.76654,0.68244,0.72954,0.28339,1.96861,1.41014,1.72062,0.0009044,0.0009044,0.0009044
85,3165.03,1.98373,1.41106,1.5442,0.79132,0.6559,0.7281,0.28041,2.00883,1.38625,1.75875,0.0008912,0.0008912,0.0008912
86,3201.86,1.95584,1.38029,1.57283,0.79079,0.65929,0.73176,0.29645,1.94344,1.37751,1.70778,0.000878,0.000878,0.000878
87,3238.7,1.96119,1.44649,1.54345,0.77532,0.64244,0.72632,0.28529,2.01025,1.39929,1.74895,0.0008648,0.0008648,0.0008648
88,3275.46,1.94406,1.38081,1.5488,0.75661,0.65516,0.72752,0.28353,1.96483,1.38419,1.71771,0.0008516,0.0008516,0.0008516
89,3312.59,1.94141,1.40659,1.55429,0.78829,0.66568,0.74208,0.29894,1.92985,1.40893,1.7051,0.0008384,0.0008384,0.0008384
90,3349.71,1.97485,1.37707,1.56821,0.78902,0.71366,0.76378,0.31124,1.90394,1.36149,1.68806,0.0008252,0.0008252,0.0008252
91,3386.66,1.97037,1.36556,1.55318,0.76515,0.6686,0.7242,0.28102,1.98324,1.42065,1.73029,0.000812,0.000812,0.000812
92,3423.77,1.92414,1.39169,1.52555,0.78975,0.6468,0.74126,0.31084,1.8917,1.3715,1.67808,0.0007988,0.0007988,0.0007988
93,3460.66,1.93629,1.395,1.55626,0.82025,0.68982,0.78147,0.31257,1.92513,1.35991,1.6997,0.0007856,0.0007856,0.0007856
94,3497.62,1.94611,1.38065,1.55218,0.77788,0.65116,0.73408,0.3006,1.92498,1.34916,1.70427,0.0007724,0.0007724,0.0007724
95,3534.42,1.92753,1.38963,1.52957,0.779,0.68143,0.7504,0.30871,1.92128,1.34413,1.69453,0.0007592,0.0007592,0.0007592
96,3571.37,1.95709,1.36189,1.55721,0.74101,0.70494,0.76571,0.3067,1.95837,1.32233,1.72113,0.000746,0.000746,0.000746
97,3608.63,1.93701,1.36105,1.54408,0.76523,0.65698,0.74181,0.30604,1.91218,1.3448,1.68843,0.0007328,0.0007328,0.0007328
98,3645.35,1.95135,1.36503,1.54179,0.80485,0.67733,0.76907,0.31598,1.92602,1.32754,1.7021,0.0007196,0.0007196,0.0007196
99,3682.27,1.9262,1.38684,1.5354,0.80768,0.67587,0.77423,0.31402,1.91502,1.30197,1.70127,0.0007064,0.0007064,0.0007064
100,3719.12,1.91383,1.34051,1.50515,0.81721,0.7018,0.7724,0.31441,1.93651,1.31116,1.70418,0.0006932,0.0006932,0.0006932
101,3755.88,1.93183,1.38261,1.54303,0.7869,0.69913,0.75924,0.30949,1.95171,1.32581,1.71045,0.00068,0.00068,0.00068
102,3792.69,1.89533,1.35338,1.53273,0.83019,0.68459,0.76664,0.31654,1.94321,1.30761,1.7159,0.0006668,0.0006668,0.0006668
103,3829.62,1.92304,1.36321,1.54399,0.78483,0.70203,0.76058,0.31092,1.94406,1.3523,1.71696,0.0006536,0.0006536,0.0006536
104,3866.45,1.90225,1.29156,1.51925,0.81239,0.69041,0.77407,0.31862,1.93723,1.2959,1.70778,0.0006404,0.0006404,0.0006404
105,3903.66,1.9256,1.3302,1.54079,0.80694,0.68314,0.7608,0.30323,1.96895,1.29701,1.72868,0.0006272,0.0006272,0.0006272
106,3940.58,1.89147,1.3034,1.51943,0.79026,0.6875,0.76001,0.30549,1.93554,1.30081,1.70497,0.000614,0.000614,0.000614
107,3977.47,1.91206,1.30132,1.55066,0.77767,0.68895,0.76164,0.30712,1.93876,1.33505,1.70868,0.0006008,0.0006008,0.0006008
108,4014.44,1.91811,1.33203,1.51995,0.81396,0.69477,0.77811,0.3178,1.9224,1.29294,1.69908,0.0005876,0.0005876,0.0005876
109,4051.51,1.92592,1.32945,1.53496,0.79645,0.67006,0.76142,0.3131,1.93479,1.33232,1.70097,0.0005744,0.0005744,0.0005744
110,4088.54,1.95025,1.32493,1.52329,0.82058,0.69477,0.7709,0.3124,1.92935,1.30279,1.69985,0.0005612,0.0005612,0.0005612
111,4125.67,1.91772,1.3129,1.53925,0.78902,0.70349,0.76542,0.30361,1.96104,1.31069,1.71555,0.000548,0.000548,0.000548
112,4162.45,1.91835,1.32011,1.52404,0.80132,0.70494,0.76414,0.31287,1.91719,1.32038,1.69927,0.0005348,0.0005348,0.0005348
113,4199.74,1.92253,1.31012,1.5349,0.8265,0.7064,0.7859,0.31727,1.95196,1.28519,1.7195,0.0005216,0.0005216,0.0005216
114,4236.75,1.92595,1.34074,1.53927,0.84179,0.69331,0.78297,0.31986,1.92893,1.30062,1.70381,0.0005084,0.0005084,0.0005084
115,4273.71,1.9119,1.34359,1.53627,0.8087,0.68203,0.75821,0.31104,1.94027,1.30271,1.70449,0.0004952,0.0004952,0.0004952
116,4310.71,1.91646,1.29404,1.5229,0.81379,0.7064,0.78097,0.32206,1.93933,1.28233,1.70967,0.000482,0.000482,0.000482
