epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,4270.73,2.01926,1.5506,1.62754,0.74803,0.63081,0.69787,0.27192,1.97605,1.49124,1.74911,0.0012872,0.0012872,0.0012872
56,4347.7,2.00507,1.52191,1.60595,0.68649,0.63654,0.70516,0.28308,2.00605,1.49521,1.75707,0.001274,0.001274,0.001274
57,4424.68,1.9822,1.47187,1.56767,0.76945,0.62576,0.71367,0.29381,1.98351,1.41988,1.74621,0.0012608,0.0012608,0.0012608
58,4501.68,2.01213,1.54683,1.60012,0.72182,0.63227,0.69886,0.27749,1.94835,1.49246,1.72142,0.0012476,0.0012476,0.0012476
59,4578.76,2.00512,1.50066,1.5766,0.74962,0.63953,0.68837,0.27139,1.98846,1.61277,1.75338,0.0012344,0.0012344,0.0012344
60,4655.76,2.00897,1.51637,1.60933,0.71221,0.60429,0.67051,0.25734,1.98462,1.51226,1.7472,0.0012212,0.0012212,0.0012212
61,4732.82,2.01762,1.58176,1.61854,0.71247,0.58721,0.65896,0.27671,1.89899,1.45528,1.70193,0.001208,0.001208,0.001208
62,4809.84,1.97633,1.50492,1.59001,0.73805,0.625,0.6972,0.2756,1.95822,1.47633,1.7404,0.0011948,0.0011948,0.0011948
63,4886.91,2.03068,1.51421,1.60226,0.77241,0.64826,0.72576,0.29229,1.97617,1.49872,1.74466,0.0011816,0.0011816,0.0011816
64,4963.94,2.00136,1.46577,1.60369,0.75726,0.70203,0.72418,0.28333,1.94237,1.45982,1.72761,0.0011684,0.0011684,0.0011684
65,5040.96,1.97463,1.47053,1.58088,0.83131,0.64466,0.74901,0.30323,1.96532,1.40518,1.74374,0.0011552,0.0011552,0.0011552
66,5118.02,1.9836,1.51994,1.57576,0.7685,0.61483,0.70388,0.2811,2.00589,1.4552,1.75601,0.001142,0.001142,0.001142
67,5195.23,1.97152,1.4698,1.5756,0.75962,0.63385,0.70607,0.27018,1.99877,1.48985,1.74441,0.0011288,0.0011288,0.0011288
68,5272.54,1.97629,1.50887,1.58001,0.76753,0.63346,0.72035,0.27428,1.95883,1.46825,1.72908,0.0011156,0.0011156,0.0011156
69,5349.97,1.99786,1.46373,1.57271,0.74181,0.63663,0.70609,0.28164,1.96322,1.49223,1.72928,0.0011024,0.0011024,0.0011024
70,5427.38,1.97967,1.51011,1.57246,0.75394,0.64577,0.7241,0.29496,1.92176,1.40237,1.7088,0.0010892,0.0010892,0.0010892
71,5504.56,1.9669,1.42363,1.56954,0.77273,0.63081,0.70724,0.2772,2.03041,1.44219,1.78234,0.001076,0.001076,0.001076
72,5581.73,1.9597,1.43358,1.56006,0.79653,0.60756,0.69216,0.28571,1.95594,1.44479,1.73932,0.0010628,0.0010628,0.0010628
73,5658.99,1.95442,1.45087,1.55638,0.73567,0.6468,0.69519,0.27568,1.98359,1.46941,1.74828,0.0010496,0.0010496,0.0010496
74,5736.13,1.97737,1.44509,1.55532,0.80244,0.64244,0.72801,0.28604,1.99112,1.42583,1.74607,0.0010364,0.0010364,0.0010364
75,5813.27,1.96373,1.43395,1.58855,0.78514,0.6586,0.73327,0.29853,1.91969,1.40889,1.71107,0.0010232,0.0010232,0.0010232
76,5890.37,1.98178,1.45852,1.57538,0.73998,0.63288,0.70571,0.28828,1.92591,1.43629,1.71523,0.00101,0.00101,0.00101
77,5967.37,1.95007,1.43769,1.57041,0.82478,0.65698,0.74712,0.3098,1.9163,1.34881,1.70745,0.0009968,0.0009968,0.0009968
78,6044.41,1.95279,1.44129,1.53862,0.798,0.68023,0.74288,0.30006,1.90822,1.39865,1.70472,0.0009836,0.0009836,0.0009836
79,6121.55,1.9615,1.42109,1.55632,0.721,0.65359,0.70536,0.25729,2.03447,1.4666,1.78368,0.0009704,0.0009704,0.0009704
80,6198.63,1.95315,1.41755,1.56484,0.79275,0.6439,0.74121,0.29534,1.94466,1.39267,1.72154,0.0009572,0.0009572,0.0009572
81,6275.75,1.93073,1.41044,1.55721,0.79876,0.66922,0.73676,0.28944,1.96703,1.4097,1.73621,0.000944,0.000944,0.000944
82,6352.78,1.98163,1.39544,1.58427,0.79344,0.65323,0.72552,0.28273,1.96871,1.45904,1.73643,0.0009308,0.0009308,0.0009308
83,6429.84,1.95849,1.43842,1.57133,0.80189,0.63227,0.73826,0.31288,1.89411,1.38079,1.69635,0.0009176,0.0009176,0.0009176
84,6506.94,1.93688,1.37898,1.54292,0.76283,0.67878,0.72161,0.28493,1.95154,1.41897,1.73238,0.0009044,0.0009044,0.0009044
85,6584.04,1.96322,1.37809,1.54426,0.79792,0.67587,0.74488,0.29036,2.0065,1.40289,1.76059,0.0008912,0.0008912,0.0008912
86,6661.14,1.94054,1.38211,1.57349,0.78645,0.65407,0.72404,0.29066,1.90986,1.38596,1.70078,0.000878,0.000878,0.000878
87,6738.16,1.96204,1.42703,1.55617,0.74689,0.61919,0.68689,0.24807,2.02987,1.46761,1.77312,0.0008648,0.0008648,0.0008648
88,6815.26,1.93844,1.37969,1.56394,0.78038,0.64826,0.72435,0.28306,1.93873,1.3984,1.71835,0.0008516,0.0008516,0.0008516
89,6892.34,1.94231,1.39995,1.56144,0.81206,0.65262,0.73933,0.3069,1.92939,1.38408,1.71617,0.0008384,0.0008384,0.0008384
90,6969.38,1.95991,1.3579,1.57201,0.78866,0.69477,0.76804,0.30693,1.93475,1.34739,1.71141,0.0008252,0.0008252,0.0008252
91,7046.41,1.96469,1.36328,1.56092,0.77893,0.67878,0.75614,0.29586,1.9578,1.37896,1.72093,0.000812,0.000812,0.000812
92,7123.44,1.92309,1.36121,1.52733,0.752,0.62064,0.70494,0.28903,1.92412,1.41985,1.70294,0.0007988,0.0007988,0.0007988
93,7200.56,1.94374,1.36319,1.56801,0.82823,0.68459,0.76238,0.31922,1.92094,1.33009,1.70603,0.0007856,0.0007856,0.0007856
94,7277.64,1.94244,1.36232,1.56595,0.80376,0.66424,0.74693,0.3067,1.91485,1.34882,1.70291,0.0007724,0.0007724,0.0007724
95,7354.76,1.93633,1.36036,1.55869,0.81154,0.68023,0.7796,0.32386,1.92187,1.31461,1.7094,0.0007592,0.0007592,0.0007592
96,7431.86,1.93318,1.31674,1.55563,0.81912,0.69913,0.77376,0.32496,1.95209,1.30857,1.72308,0.000746,0.000746,0.000746
97,7508.93,1.93974,1.34367,1.56415,0.83261,0.6686,0.7641,0.32511,1.9156,1.32367,1.70248,0.0007328,0.0007328,0.0007328
98,7585.97,1.93488,1.34528,1.54745,0.83067,0.6875,0.76771,0.32599,1.92305,1.30299,1.70568,0.0007196,0.0007196,0.0007196
99,7663.05,1.94528,1.36886,1.55276,0.83925,0.68314,0.78357,0.33268,1.91644,1.29568,1.70703,0.0007064,0.0007064,0.0007064
100,7740.18,1.91776,1.33725,1.52357,0.84838,0.65407,0.76292,0.32343,1.95619,1.30062,1.72439,0.0006932,0.0006932,0.0006932
101,7817.32,1.94005,1.34954,1.5584,0.81139,0.70032,0.77226,0.31977,1.9077,1.31348,1.6978,0.00068,0.00068,0.00068
102,7894.41,1.90769,1.32252,1.54706,0.83731,0.68605,0.77711,0.32145,1.94594,1.29205,1.71906,0.0006668,0.0006668,0.0006668
103,7971.59,1.91509,1.33119,1.55569,0.82686,0.70349,0.77673,0.3129,1.95899,1.32314,1.72739,0.0006536,0.0006536,0.0006536
104,8048.71,1.91387,1.28086,1.53571,0.85732,0.68121,0.78176,0.31784,1.9672,1.27961,1.74011,0.0006404,0.0006404,0.0006404
105,8125.84,1.93181,1.32546,1.56302,0.81961,0.6868,0.75758,0.3021,2.00014,1.33185,1.75576,0.0006272,0.0006272,0.0006272
106,8202.81,1.88329,1.27904,1.53207,0.81967,0.70031,0.75942,0.32006,1.94186,1.29015,1.7165,0.000614,0.000614,0.000614
