epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,5239.23,1.97309,1.41215,1.57024,0.73121,0.62936,0.68511,0.24993,2.02404,1.47709,1.77998,0.001076,0.001076,0.001076
72,5312.75,1.95499,1.42485,1.5566,0.74304,0.60943,0.68771,0.26887,1.98776,1.46138,1.75581,0.0010628,0.0010628,0.0010628
73,5386.33,1.95253,1.46888,1.55928,0.74463,0.61031,0.66659,0.25179,1.9654,1.50091,1.74148,0.0010496,0.0010496,0.0010496
74,5459.83,1.9863,1.4389,1.56281,0.77043,0.63808,0.72564,0.27358,2.03734,1.40872,1.78334,0.0010364,0.0010364,0.0010364
75,5533.27,1.96883,1.44481,1.59277,0.75129,0.62791,0.70201,0.27485,1.98096,1.38565,1.75005,0.0010232,0.0010232,0.0010232
76,5606.66,1.97207,1.44056,1.5739,0.72533,0.60756,0.68356,0.2599,1.99779,1.42884,1.76386,0.00101,0.00101,0.00101
77,5680.11,1.96345,1.41405,1.58174,0.8053,0.65527,0.75189,0.29623,1.94953,1.36185,1.72489,0.0009968,0.0009968,0.0009968
78,5753.58,1.95459,1.4246,1.52715,0.69448,0.59302,0.65256,0.2551,2.00132,1.4375,1.7605,0.0009836,0.0009836,0.0009836
79,5827.04,1.97078,1.42884,1.56356,0.72208,0.63081,0.68381,0.25372,2.02818,1.43278,1.77314,0.0009704,0.0009704,0.0009704
80,5900.44,1.96961,1.41169,1.57485,0.72055,0.62209,0.69127,0.26871,2.00716,1.416,1.76457,0.0009572,0.0009572,0.0009572
81,5973.88,1.91917,1.38662,1.5473,0.74345,0.63179,0.6817,0.2482,2.0184,1.44254,1.77722,0.000944,0.000944,0.000944
82,6047.24,1.9779,1.38575,1.57994,0.78735,0.66715,0.74806,0.29724,1.95314,1.40029,1.72779,0.0009308,0.0009308,0.0009308
83,6120.72,1.94834,1.44247,1.56622,0.76942,0.61773,0.72645,0.29468,1.93509,1.39805,1.72555,0.0009176,0.0009176,0.0009176
84,6194.09,1.92786,1.38674,1.54508,0.77601,0.65843,0.72617,0.27801,2.00342,1.399,1.76861,0.0009044,0.0009044,0.0009044
85,6267.48,1.96787,1.3934,1.54709,0.74204,0.66424,0.72444,0.27468,2.03713,1.4133,1.77648,0.0008912,0.0008912,0.0008912
86,6340.83,1.94411,1.37894,1.57166,0.74136,0.67077,0.73423,0.29536,1.95236,1.37637,1.73289,0.000878,0.000878,0.000878
87,6414.17,1.94611,1.42018,1.54913,0.71303,0.64535,0.69317,0.26806,2.01211,1.42254,1.76404,0.0008648,0.0008648,0.0008648
88,6487.54,1.92845,1.38696,1.55795,0.73821,0.63937,0.70968,0.28312,1.97221,1.3565,1.7381,0.0008516,0.0008516,0.0008516
89,6561.02,1.93911,1.38654,1.56223,0.76331,0.65116,0.71053,0.2728,1.97508,1.46116,1.75103,0.0008384,0.0008384,0.0008384
90,6634.44,1.95738,1.34847,1.56305,0.77484,0.69622,0.7617,0.29585,1.96638,1.3618,1.73885,0.0008252,0.0008252,0.0008252
91,6707.74,1.96279,1.34938,1.55959,0.78768,0.65784,0.73929,0.28775,1.98007,1.37228,1.7414,0.000812,0.000812,0.000812
92,6781.19,1.92147,1.37534,1.52963,0.76708,0.65552,0.73033,0.29761,1.93122,1.37245,1.71468,0.0007988,0.0007988,0.0007988
93,6854.61,1.95029,1.37462,1.57367,0.80112,0.68501,0.76292,0.31031,1.96917,1.32898,1.73728,0.0007856,0.0007856,0.0007856
94,6927.96,1.94629,1.35799,1.56813,0.73726,0.63627,0.70473,0.28248,1.92545,1.3592,1.71478,0.0007724,0.0007724,0.0007724
95,7001.3,1.93134,1.35538,1.54607,0.79088,0.67151,0.76493,0.30622,1.95776,1.30655,1.72908,0.0007592,0.0007592,0.0007592
96,7074.64,1.94132,1.3286,1.55669,0.81787,0.67878,0.78222,0.30965,1.9734,1.28209,1.73993,0.000746,0.000746,0.000746
97,7148.11,1.93645,1.32988,1.56353,0.757,0.67733,0.73582,0.29009,1.96129,1.34637,1.73715,0.0007328,0.0007328,0.0007328
98,7221.4,1.9371,1.34401,1.55151,0.80415,0.68036,0.76375,0.31536,1.93639,1.31302,1.72169,0.0007196,0.0007196,0.0007196
99,7294.77,1.93795,1.36846,1.55903,0.79589,0.68576,0.76637,0.30932,1.94886,1.30201,1.73307,0.0007064,0.0007064,0.0007064
100,7368.11,1.91751,1.32367,1.52599,0.8154,0.67297,0.77665,0.31323,1.96689,1.30088,1.73384,0.0006932,0.0006932,0.0006932
101,7441.47,1.9317,1.3475,1.55733,0.79059,0.69041,0.77049,0.30958,1.94345,1.31516,1.72335,0.00068,0.00068,0.00068
102,7514.85,1.894,1.32001,1.54198,0.74462,0.67733,0.74782,0.29441,1.96898,1.33387,1.73393,0.0006668,0.0006668,0.0006668
103,7588.25,1.92273,1.3247,1.56183,0.79213,0.70058,0.76052,0.30281,1.97481,1.33871,1.7393,0.0006536,0.0006536,0.0006536
104,7661.55,1.90614,1.26788,1.5316,0.80413,0.6743,0.75967,0.30505,1.96341,1.29348,1.73906,0.0006404,0.0006404,0.0006404
105,7735,1.91348,1.31482,1.55328,0.78824,0.6871,0.76235,0.30594,1.98306,1.30691,1.74608,0.0006272,0.0006272,0.0006272
106,7808.31,1.88166,1.2782,1.53432,0.77129,0.68133,0.7456,0.30841,1.95808,1.27433,1.73009,0.000614,0.000614,0.000614
107,7881.66,1.90905,1.28308,1.56116,0.79614,0.70058,0.7774,0.31023,1.96722,1.27555,1.73375,0.0006008,0.0006008,0.0006008
108,7955.03,1.92862,1.33886,1.54434,0.80179,0.68314,0.77591,0.32441,1.91333,1.28172,1.70698,0.0005876,0.0005876,0.0005876
109,8028.47,1.91162,1.32496,1.53937,0.7971,0.68459,0.76811,0.30853,1.94577,1.32531,1.73029,0.0005744,0.0005744,0.0005744
110,8101.88,1.93075,1.32696,1.53263,0.82086,0.666,0.77131,0.31205,1.93309,1.29308,1.71986,0.0005612,0.0005612,0.0005612
111,8175.33,1.90782,1.30529,1.54577,0.80581,0.68156,0.75974,0.31152,1.94621,1.28845,1.72723,0.000548,0.000548,0.000548
112,8248.77,1.90438,1.32168,1.52911,0.79313,0.6687,0.74735,0.3071,1.9276,1.29627,1.71542,0.0005348,0.0005348,0.0005348
113,8322.13,1.91896,1.3065,1.55151,0.80837,0.69897,0.77888,0.31854,1.92873,1.26825,1.71538,0.0005216,0.0005216,0.0005216
114,8395.65,1.92343,1.31794,1.55688,0.80847,0.71169,0.77769,0.3212,1.91996,1.26228,1.71727,0.0005084,0.0005084,0.0005084
115,8469.27,1.92326,1.35468,1.55263,0.81862,0.68605,0.77063,0.31882,1.92465,1.28165,1.71609,0.0004952,0.0004952,0.0004952
116,8542.76,1.90847,1.29365,1.53369,0.82338,0.70468,0.78696,0.3225,1.94288,1.25254,1.73163,0.000482,0.000482,0.000482
117,8616.2,1.91034,1.25873,1.54249,0.81692,0.70042,0.78394,0.31901,1.95553,1.24855,1.73636,0.0004688,0.0004688,0.0004688
118,8689.66,1.8873,1.24876,1.5239,0.78647,0.68169,0.77267,0.31505,1.9387,1.27318,1.73046,0.0004556,0.0004556,0.0004556
119,8763.1,1.90462,1.25735,1.53274,0.82369,0.67904,0.78377,0.30952,1.95984,1.26058,1.73992,0.0004424,0.0004424,0.0004424
120,8836.49,1.90138,1.28939,1.51972,0.81384,0.69767,0.77824,0.32225,1.91932,1.25404,1.71117,0.0004292,0.0004292,0.0004292
121,8909.94,1.88551,1.24879,1.50585,0.81264,0.71237,0.78604,0.32243,1.93741,1.2601,1.7186,0.000416,0.000416,0.000416
122,8983.32,1.9084,1.26759,1.53199,0.79864,0.69756,0.7712,0.31378,1.9433,1.24633,1.72573,0.0004028,0.0004028,0.0004028
123,9056.71,1.90528,1.24183,1.50199,0.80254,0.69707,0.77737,0.32235,1.92785,1.2702,1.7147,0.0003896,0.0003896,0.0003896
124,9130.12,1.89295,1.28628,1.54249,0.81415,0.70349,0.7908,0.3248,1.93447,1.25026,1.72308,0.0003764,0.0003764,0.0003764
